"REF_DATE","GEO","DGUID","Index","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1991-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1991-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1991-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1991-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1991-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1992-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1992-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","61.4","","","","1"
"1992-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-06","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1992-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","63.7","","","","1"
"1993-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-06","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1993-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1994-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1994-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1994-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","66.1","","","","1"
"1994-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-06","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1994-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-06","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1995-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-06","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-07","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1996-12","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1997-01","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1997-02","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1997-03","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1997-04","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
"1997-05","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","68.7","","","","1"
